di_ks,di_mmd,dose,family,gate_input,ks_denominator_synth_cross,ks_numerator_real_synth,mmd_cross_by_beta_pair,mmd_denominator_synth_cross,mmd_numerator_real_synth,mmd_real_by_beta,seed,variant
0.6968585402558315,0.7971655340348955,4,jpeg,raw_dark_channel,0.3937777777777778,0.27440740740740743,"{""beta_0.005_vs_beta_0.01"": 0.3354091582026702, ""beta_0.005_vs_beta_0.02"": 0.6185049000995826, ""beta_0.01_vs_beta_0.02"": 0.33518298023809456}",0.4296990128467824,0.3425412430502727,"{""beta_0.005"": 0.3477152847512034, ""beta_0.01"": 0.2904810005948108, ""beta_0.02"": 0.3894274438048039}",2024,raw_dark_channel
1.205128205128205,1.007409405173533,0,colorbias,raw_transmission,0.338,0.4073333333333333,"{""beta_0.005_vs_beta_0.01"": 0.3105301302744548, ""beta_0.005_vs_beta_0.02"": 0.649016138991214, ""beta_0.01_vs_beta_0.02"": 0.40587846541830636}",0.4551415782279917,0.45851390659240415,"{""beta_0.005"": 0.5895782992795514, ""beta_0.01"": 0.442132307526662, ""beta_0.02"": 0.343831112970999}",42,raw_transmission
1.1882064406056727,0.9876205707725385,1,colorbias,raw_transmission,0.3473333333333333,0.41270370370370363,"{""beta_0.005_vs_beta_0.01"": 0.3262368582365771, ""beta_0.005_vs_beta_0.02"": 0.673737821007816, ""beta_0.01_vs_beta_0.02"": 0.4252870256610657}",0.47508723496848626,0.4692059261663235,"{""beta_0.005"": 0.6012988303727763, ""beta_0.01"": 0.45486497247880414, ""beta_0.02"": 0.35145397564739}",42,raw_transmission
1.1942224953902887,1.0265723607463884,2,colorbias,raw_transmission,0.3615555555555556,0.43177777777777776,"{""beta_0.005_vs_beta_0.01"": 0.3348799149105532, ""beta_0.005_vs_beta_0.02"": 0.686039217214559, ""beta_0.01_vs_beta_0.02"": 0.4373111375959737}",0.48607675657369526,0.4989929634998059,"{""beta_0.005"": 0.637635726995824, ""beta_0.01"": 0.49326806104331355, ""beta_0.02"": 0.3660751024602801}",42,raw_transmission
1.241839762611276,1.1001357332622337,3,colorbias,raw_transmission,0.3744444444444444,0.465,"{""beta_0.005_vs_beta_0.01"": 0.3485383616972278, ""beta_0.005_vs_beta_0.02"": 0.7021738694116549, ""beta_0.01_vs_beta_0.02"": 0.44890002236253135}",0.499870751157138,0.5499256753606016,"{""beta_0.005"": 0.6963208918366172, ""beta_0.01"": 0.5528453000347414, ""beta_0.02"": 0.4006108342104459}",42,raw_transmission
1.2752046130952381,1.1885549697669024,4,colorbias,raw_transmission,0.3982222222222222,0.5078148148148148,"{""beta_0.005_vs_beta_0.01"": 0.36884138570657066, ""beta_0.005_vs_beta_0.02"": 0.7289509661517298, ""beta_0.01_vs_beta_0.02"": 0.46850176616152417}",0.5220980393399416,0.6205422193630433,"{""beta_0.005"": 0.7688175883466383, ""beta_0.01"": 0.6301218876651535, ""beta_0.02"": 0.46268718207733833}",42,raw_transmission
1.205128205128205,1.007409405173533,0,noise,raw_transmission,0.338,0.4073333333333333,"{""beta_0.005_vs_beta_0.01"": 0.3105301302744548, ""beta_0.005_vs_beta_0.02"": 0.649016138991214, ""beta_0.01_vs_beta_0.02"": 0.40587846541830636}",0.4551415782279917,0.45851390659240415,"{""beta_0.005"": 0.5895782992795514, ""beta_0.01"": 0.442132307526662, ""beta_0.02"": 0.343831112970999}",42,raw_transmission
1.197704918032787,1.0097714331096723,1,noise,raw_transmission,0.33888888888888885,0.4058888888888889,"{""beta_0.005_vs_beta_0.01"": 0.311061576956233, ""beta_0.005_vs_beta_0.02"": 0.6493734030957324, ""beta_0.01_vs_beta_0.02"": 0.4062189395476671}",0.4555513065332108,0.4600026956530239,"{""beta_0.005"": 0.5915766764427266, ""beta_0.01"": 0.4441632188737562, ""beta_0.02"": 0.3442681916425888}",42,raw_transmission
1.1976034858387798,1.0190547425426806,2,noise,raw_transmission,0.34,0.40718518518518515,"{""beta_0.005_vs_beta_0.01"": 0.31118871626500816, ""beta_0.005_vs_beta_0.02"": 0.6492890396118075, ""beta_0.01_vs_beta_0.02"": 0.40668547212654377}",0.45572107600111983,0.46440472377559455,"{""beta_0.005"": 0.596821618608351, ""beta_0.01"": 0.45012114456255875, ""beta_0.02"": 0.3462714081558738}",42,raw_transmission
1.2016302016302016,1.044724147262113,3,noise,raw_transmission,0.3453333333333333,0.4149629629629629,"{""beta_0.005_vs_beta_0.01"": 0.3131762089952991, ""beta_0.005_vs_beta_0.02"": 0.6510676805073679, ""beta_0.01_vs_beta_0.02"": 0.4095444229058034}",0.45792943746949016,0.4784099410665322,"{""beta_0.005"": 0.6131776775949611, ""beta_0.01"": 0.4686597741131499, ""beta_0.02"": 0.3533923714914856}",42,raw_transmission
1.2134631490787269,1.0868452868644902,4,noise,raw_transmission,0.3537777777777778,0.4292962962962963,"{""beta_0.005_vs_beta_0.01"": 0.32094354474877523, ""beta_0.005_vs_beta_0.02"": 0.6607502762000512, ""beta_0.01_vs_beta_0.02"": 0.4178724401271459}",0.4665220870253241,0.5070373315016591,"{""beta_0.005"": 0.6456670601796101, ""beta_0.01"": 0.5038389391242477, ""beta_0.02"": 0.3716059952011194}",42,raw_transmission
1.205128205128205,1.007409405173533,0,jpeg,raw_transmission,0.338,0.4073333333333333,"{""beta_0.005_vs_beta_0.01"": 0.3105301302744548, ""beta_0.005_vs_beta_0.02"": 0.649016138991214, ""beta_0.01_vs_beta_0.02"": 0.40587846541830636}",0.4551415782279917,0.45851390659240415,"{""beta_0.005"": 0.5895782992795514, ""beta_0.01"": 0.442132307526662, ""beta_0.02"": 0.343831112970999}",42,raw_transmission
1.1803563667970447,1.0061754772417755,1,jpeg,raw_transmission,0.34088888888888885,0.4023703703703703,"{""beta_0.005_vs_beta_0.01"": 0.3103152878860125, ""beta_0.005_vs_beta_0.02"": 0.6488217548320537, ""beta_0.01_vs_beta_0.02"": 0.4070394147780347}",0.4553921524987003,0.45820441637253917,"{""beta_0.005"": 0.5907744957324556, ""beta_0.01"": 0.44326032099084395, ""beta_0.02"": 0.3405784323943179}",42,raw_transmission
1.155641190323271,1.0010414180567062,2,jpeg,raw_transmission,0.34600000000000003,0.39985185185185185,"{""beta_0.005_vs_beta_0.01"": 0.3095440317368738, ""beta_0.005_vs_beta_0.02"": 0.648565205892414, ""beta_0.01_vs_beta_0.02"": 0.4092575799861118}",0.45578893920513314,0.45626360603646837,"{""beta_0.005"": 0.589978149070293, ""beta_0.01"": 0.4433326071791778, ""beta_0.02"": 0.3354800618599343}",42,raw_transmission
1.1480179028132993,1.01244164669439,3,jpeg,raw_transmission,0.34755555555555556,0.399,"{""beta_0.005_vs_beta_0.01"": 0.3103498988722393, ""beta_0.005_vs_beta_0.02"": 0.6458014855092867, ""beta_0.01_vs_beta_0.02"": 0.40583766155266915}",0.45399634864473176,0.4596448108151126,"{""beta_0.005"": 0.5934845753324253, ""beta_0.01"": 0.4476651999348807, ""beta_0.02"": 0.3377846571780319}",42,raw_transmission
1.1039325842696628,1.0313460382875639,4,jpeg,raw_transmission,0.35600000000000004,0.393,"{""beta_0.005_vs_beta_0.01"": 0.3079682914317561, ""beta_0.005_vs_beta_0.02"": 0.6392383247786293, ""beta_0.01_vs_beta_0.02"": 0.40387606340025395}",0.4503608932035464,0.4644779230051262,"{""beta_0.005"": 0.5930901386400269, ""beta_0.01"": 0.45453495942400657, ""beta_0.02"": 0.3458086709513452}",42,raw_transmission
1.1802510773842985,1.055308422607333,0,colorbias,raw_transmission,0.3953333333333333,0.4665925925925926,"{""beta_0.005_vs_beta_0.01"": 0.3252604192528642, ""beta_0.005_vs_beta_0.02"": 0.691433531664194, ""beta_0.01_vs_beta_0.02"": 0.44201831360709165}",0.4862374215080499,0.513130446304317,"{""beta_0.005"": 0.6975586655614646, ""beta_0.01"": 0.5393379701868246, ""beta_0.02"": 0.30249470316466176}",123,raw_transmission
1.1309650997150997,1.0241357767358958,1,colorbias,raw_transmission,0.416,0.4704814814814815,"{""beta_0.005_vs_beta_0.01"": 0.3422153279176686, ""beta_0.005_vs_beta_0.02"": 0.7212909349595054, ""beta_0.01_vs_beta_0.02"": 0.46813616281077003}",0.5105474752293148,0.5228699351045248,"{""beta_0.005"": 0.7094894061303187, ""beta_0.01"": 0.5500963034668552, ""beta_0.02"": 0.3090240957164005}",123,raw_transmission
1.2245547073791347,1.078149952500252,2,colorbias,raw_transmission,0.4075555555555556,0.49907407407407406,"{""beta_0.005_vs_beta_0.01"": 0.3509150171649335, ""beta_0.005_vs_beta_0.02"": 0.7271754824110609, ""beta_0.01_vs_beta_0.02"": 0.4741563893630368}",0.5174156296463437,0.5578516365260935,"{""beta_0.005"": 0.7393091839866183, ""beta_0.01"": 0.5893105228445198, ""beta_0.02"": 0.34493520274714234}",123,raw_transmission
1.3587257617728532,1.180537895975939,3,colorbias,raw_transmission,0.40111111111111114,0.545,"{""beta_0.005_vs_beta_0.01"": 0.3637018798639228, ""beta_0.005_vs_beta_0.02"": 0.7278575164186349, ""beta_0.01_vs_beta_0.02"": 0.46960713463415943}",0.5203888436389057,0.6143387505588256,"{""beta_0.005"": 0.7850537855050481, ""beta_0.01"": 0.6472440898170488, ""beta_0.02"": 0.41071837635437974}",123,raw_transmission
1.4127155172413792,1.2891865756733838,4,colorbias,raw_transmission,0.41244444444444445,0.5826666666666667,"{""beta_0.005_vs_beta_0.01"": 0.39165850121102963, ""beta_0.005_vs_beta_0.02"": 0.7427922369679826, ""beta_0.01_vs_beta_0.02"": 0.46762850675011575}",0.534026414976376,0.6884596852425277,"{""beta_0.005"": 0.8437473894575497, ""beta_0.01"": 0.7176138654762977, ""beta_0.02"": 0.5040178007937357}",123,raw_transmission
1.1802510773842985,1.055308422607333,0,noise,raw_transmission,0.3953333333333333,0.4665925925925926,"{""beta_0.005_vs_beta_0.01"": 0.3252604192528642, ""beta_0.005_vs_beta_0.02"": 0.691433531664194, ""beta_0.01_vs_beta_0.02"": 0.44201831360709165}",0.4862374215080499,0.513130446304317,"{""beta_0.005"": 0.6975586655614646, ""beta_0.01"": 0.5393379701868246, ""beta_0.02"": 0.30249470316466176}",123,raw_transmission
1.18192026951151,1.0611406010092757,1,noise,raw_transmission,0.3957777777777778,0.4677777777777777,"{""beta_0.005_vs_beta_0.01"": 0.3251112172231975, ""beta_0.005_vs_beta_0.02"": 0.6906136405780556, ""beta_0.01_vs_beta_0.02"": 0.44148588121979815}",0.4857369130070171,0.5154351598006564,"{""beta_0.005"": 0.6990691165042715, ""beta_0.01"": 0.5417648335395407, ""beta_0.02"": 0.3054715293581568}",123,raw_transmission
1.211167800453515,1.0759515550711518,2,noise,raw_transmission,0.39199999999999996,0.4747777777777778,"{""beta_0.005_vs_beta_0.01"": 0.3245892065395275, ""beta_0.005_vs_beta_0.02"": 0.6888225290146966, ""beta_0.01_vs_beta_0.02"": 0.44056377638453526}",0.48465850397958654,0.5214690710352942,"{""beta_0.005"": 0.7032628993487448, ""beta_0.01"": 0.5482015393899549, ""beta_0.02"": 0.312942774367183}",123,raw_transmission
1.275905481309316,1.1208970166011143,3,noise,raw_transmission,0.38244444444444453,0.48796296296296293,"{""beta_0.005_vs_beta_0.01"": 0.32498251914725906, ""beta_0.005_vs_beta_0.02"": 0.6836373140742682, ""beta_0.01_vs_beta_0.02"": 0.43662492573407735}",0.4817482529852015,0.5399901795239113,"{""beta_0.005"": 0.7156517191470145, ""beta_0.01"": 0.5671412568356704, ""beta_0.02"": 0.3371775625890488}",123,raw_transmission
1.3700296735905046,1.2030225614220957,4,noise,raw_transmission,0.3744444444444444,0.513,"{""beta_0.005_vs_beta_0.01"": 0.32907637147796875, ""beta_0.005_vs_beta_0.02"": 0.6753555568993571, ""beta_0.01_vs_beta_0.02"": 0.4263056363263902}",0.47691252156790537,0.573736523270892,"{""beta_0.005"": 0.7371533104275666, ""beta_0.01"": 0.5991123713270511, ""beta_0.02"": 0.3849438880580582}",123,raw_transmission
1.1802510773842985,1.055308422607333,0,jpeg,raw_transmission,0.3953333333333333,0.4665925925925926,"{""beta_0.005_vs_beta_0.01"": 0.3252604192528642, ""beta_0.005_vs_beta_0.02"": 0.691433531664194, ""beta_0.01_vs_beta_0.02"": 0.44201831360709165}",0.4862374215080499,0.513130446304317,"{""beta_0.005"": 0.6975586655614646, ""beta_0.01"": 0.5393379701868246, ""beta_0.02"": 0.30249470316466176}",123,raw_transmission
1.1910569105691056,1.0638293719675331,1,jpeg,raw_transmission,0.3917777777777778,0.46662962962962956,"{""beta_0.005_vs_beta_0.01"": 0.32426649337733265, ""beta_0.005_vs_beta_0.02"": 0.6879545074506943, ""beta_0.01_vs_beta_0.02"": 0.43933080337663605}",0.4838506014015544,0.5147344814151288,"{""beta_0.005"": 0.6970461471868241, ""beta_0.01"": 0.540942449538684, ""beta_0.02"": 0.3062148475198783}",123,raw_transmission
1.2135145556198186,1.0669436611201792,2,jpeg,raw_transmission,0.38422222222222224,0.4662592592592592,"{""beta_0.005_vs_beta_0.01"": 0.32252155958330236, ""beta_0.005_vs_beta_0.02"": 0.6843393774439026, ""beta_0.01_vs_beta_0.02"": 0.4379608859577253}",0.48160727432831013,0.5138478284939577,"{""beta_0.005"": 0.6931937249645446, ""beta_0.01"": 0.5402726679685124, ""beta_0.02"": 0.30807709254881616}",123,raw_transmission
1.2396565183450428,1.0862868809402055,3,jpeg,raw_transmission,0.3795555555555556,0.4705185185185185,"{""beta_0.005_vs_beta_0.01"": 0.32165220648032083, ""beta_0.005_vs_beta_0.02"": 0.6775034044616178, ""beta_0.01_vs_beta_0.02"": 0.4314248934034417}",0.47686016811512677,0.5180069446664031,"{""beta_0.005"": 0.6930817876936333, ""beta_0.01"": 0.5436689747841296, ""beta_0.02"": 0.3172700715214463}",123,raw_transmission
1.2820898515844363,1.1381476063520672,4,jpeg,raw_transmission,0.36933333333333335,0.4735185185185185,"{""beta_0.005_vs_beta_0.01"": 0.3153411278060413, ""beta_0.005_vs_beta_0.02"": 0.6538512624223023, ""beta_0.01_vs_beta_0.02"": 0.41038095264174457}",0.459857780956696,0.5233860326582368,"{""beta_0.005"": 0.6830949920091933, ""beta_0.01"": 0.5446136034085465, ""beta_0.02"": 0.3424495025569706}",123,raw_transmission
1.1693063899508465,1.1422248823683119,0,colorbias,raw_transmission,0.4068888888888889,0.4757777777777778,"{""beta_0.005_vs_beta_0.01"": 0.31196120385009085, ""beta_0.005_vs_beta_0.02"": 0.6783322946816905, ""beta_0.01_vs_beta_0.02"": 0.42887481207201644}",0.47305610353459926,0.5403364522134196,"{""beta_0.005"": 0.7441898331395962, ""beta_0.01"": 0.5586272857874127, ""beta_0.02"": 0.31819223771324995}",456,raw_transmission
1.1463070685704213,1.1215098884851544,1,colorbias,raw_transmission,0.4202222222222222,0.4817037037037037,"{""beta_0.005_vs_beta_0.01"": 0.3222443343363789, ""beta_0.005_vs_beta_0.02"": 0.6995857879112173, ""beta_0.01_vs_beta_0.02"": 0.44865932015797527}",0.4901631474685238,0.5497228168569565,"{""beta_0.005"": 0.7539403408824548, ""beta_0.01"": 0.5716749922858275, ""beta_0.02"": 0.3235531174025869}",456,raw_transmission
1.2220188284518831,1.1876031782487846,2,colorbias,raw_transmission,0.4248888888888889,0.5192222222222224,"{""beta_0.005_vs_beta_0.01"": 0.315838879367495, ""beta_0.005_vs_beta_0.02"": 0.7055310138363318, ""beta_0.01_vs_beta_0.02"": 0.4631501679202671}",0.49484002037469804,0.5876735809216848,"{""beta_0.005"": 0.782285784821157, ""beta_0.01"": 0.6164626820872804, ""beta_0.02"": 0.36427227585661703}",456,raw_transmission
1.3678251711427067,1.3136978310716347,3,colorbias,raw_transmission,0.422,0.5772222222222222,"{""beta_0.005_vs_beta_0.01"": 0.30611852469738127, ""beta_0.005_vs_beta_0.02"": 0.7047958386072753, ""beta_0.01_vs_beta_0.02"": 0.4700607773441107}",0.4936583802162558,0.6485179433804317,"{""beta_0.005"": 0.8228706964007145, ""beta_0.01"": 0.681417024792444, ""beta_0.02"": 0.44126610894813617}",456,raw_transmission
1.550556752873563,1.4810935274294965,4,colorbias,raw_transmission,0.41244444444444445,0.6395185185185185,"{""beta_0.005_vs_beta_0.01"": 0.29071166757946215, ""beta_0.005_vs_beta_0.02"": 0.6885826062282233, ""beta_0.01_vs_beta_0.02"": 0.4706699777919085}",0.4833214171998647,0.7158442226827709,"{""beta_0.005"": 0.8537912409556109, ""beta_0.01"": 0.7520178628116698, ""beta_0.02"": 0.541723564281032}",456,raw_transmission
1.1693063899508465,1.1422248823683119,0,noise,raw_transmission,0.4068888888888889,0.4757777777777778,"{""beta_0.005_vs_beta_0.01"": 0.31196120385009085, ""beta_0.005_vs_beta_0.02"": 0.6783322946816905, ""beta_0.01_vs_beta_0.02"": 0.42887481207201644}",0.47305610353459926,0.5403364522134196,"{""beta_0.005"": 0.7441898331395962, ""beta_0.01"": 0.5586272857874127, ""beta_0.02"": 0.31819223771324995}",456,raw_transmission
1.1767759562841529,1.1459809393229103,1,noise,raw_transmission,0.40666666666666673,0.47855555555555557,"{""beta_0.005_vs_beta_0.01"": 0.31204444424574795, ""beta_0.005_vs_beta_0.02"": 0.6787182554413994, ""beta_0.01_vs_beta_0.02"": 0.42968982856313176}",0.47348417608342636,0.5426038408626193,"{""beta_0.005"": 0.746286688957446, ""beta_0.01"": 0.5615187818840316, ""beta_0.02"": 0.3200060517463804}",456,raw_transmission
1.1923637689083288,1.1607299512240852,2,noise,raw_transmission,0.40644444444444444,0.4846296296296297,"{""beta_0.005_vs_beta_0.01"": 0.3097755195764971, ""beta_0.005_vs_beta_0.02"": 0.6785542773700743, ""beta_0.01_vs_beta_0.02"": 0.4317873814817005}",0.473372392809424,0.5494575144165113,"{""beta_0.005"": 0.751680818192202, ""beta_0.01"": 0.5699574401900611, ""beta_0.02"": 0.3267342848672705}",456,raw_transmission
1.25118526622903,1.2097939117926046,3,noise,raw_transmission,0.40622222222222226,0.5082592592592593,"{""beta_0.005_vs_beta_0.01"": 0.3041993697287648, ""beta_0.005_vs_beta_0.02"": 0.6781776837613709, ""beta_0.01_vs_beta_0.02"": 0.4362848854468395}",0.4728873129789917,0.5720961922059481,"{""beta_0.005"": 0.7691677847433176, ""beta_0.01"": 0.5960596776976932, ""beta_0.02"": 0.3510611141768333}",456,raw_transmission
1.3464337700145563,1.3030015542389062,4,noise,raw_transmission,0.40711111111111103,0.5481481481481482,"{""beta_0.005_vs_beta_0.01"": 0.29445004360714105, ""beta_0.005_vs_beta_0.02"": 0.6796455857171286, ""beta_0.01_vs_beta_0.02"": 0.4460512492856688}",0.4733822928699795,0.6168178633587604,"{""beta_0.005"": 0.8017653867903515, ""beta_0.01"": 0.6457524777736534, ""beta_0.02"": 0.40293572551227647}",456,raw_transmission
1.1693063899508465,1.1422248823683119,0,jpeg,raw_transmission,0.4068888888888889,0.4757777777777778,"{""beta_0.005_vs_beta_0.01"": 0.31196120385009085, ""beta_0.005_vs_beta_0.02"": 0.6783322946816905, ""beta_0.01_vs_beta_0.02"": 0.42887481207201644}",0.47305610353459926,0.5403364522134196,"{""beta_0.005"": 0.7441898331395962, ""beta_0.01"": 0.5586272857874127, ""beta_0.02"": 0.31819223771324995}",456,raw_transmission
1.1954595791805096,1.1580460204779555,1,jpeg,raw_transmission,0.4013333333333333,0.4797777777777778,"{""beta_0.005_vs_beta_0.01"": 0.3044962647347628, ""beta_0.005_vs_beta_0.02"": 0.67277719832261, ""beta_0.01_vs_beta_0.02"": 0.42966816672038366}",0.46898054325925215,0.5431010518029666,"{""beta_0.005"": 0.7445069861632544, ""beta_0.01"": 0.5642544411130871, ""beta_0.02"": 0.3205417281325584}",456,raw_transmission
1.2003880266075388,1.1668071007305267,2,jpeg,raw_transmission,0.4008888888888889,0.4812222222222222,"{""beta_0.005_vs_beta_0.01"": 0.29645509822764216, ""beta_0.005_vs_beta_0.02"": 0.668537727597648, ""beta_0.01_vs_beta_0.02"": 0.43264027150594536}",0.4658776991104118,0.5435894073940283,"{""beta_0.005"": 0.7439625666745618, ""beta_0.01"": 0.5680090830390786, ""beta_0.02"": 0.3187965724684444}",456,raw_transmission
1.2394657637321291,1.2000747913417873,3,jpeg,raw_transmission,0.39377777777777784,0.48807407407407405,"{""beta_0.005_vs_beta_0.01"": 0.29074302686763825, ""beta_0.005_vs_beta_0.02"": 0.6594183186003342, ""beta_0.01_vs_beta_0.02"": 0.4264877461779731}",0.4588830305486485,0.5506939571359564,"{""beta_0.005"": 0.7468637392887967, ""beta_0.01"": 0.5758323517212294, ""beta_0.02"": 0.329385780397843}",456,raw_transmission
1.3235642391947897,1.292226275573758,4,jpeg,raw_transmission,0.37533333333333335,0.49677777777777776,"{""beta_0.005_vs_beta_0.01"": 0.26637809867954204, ""beta_0.005_vs_beta_0.02"": 0.6292286084490761, ""beta_0.01_vs_beta_0.02"": 0.41537539779632693}",0.43699403497498174,0.5646951742636691,"{""beta_0.005"": 0.7450112234123607, ""beta_0.01"": 0.5917740026593792, ""beta_0.02"": 0.3573002967192673}",456,raw_transmission
0.8843253968253968,0.8865818287244621,0,colorbias,raw_transmission,0.37333333333333335,0.33014814814814814,"{""beta_0.005_vs_beta_0.01"": 0.28237285637077053, ""beta_0.005_vs_beta_0.02"": 0.6223793904555194, ""beta_0.01_vs_beta_0.02"": 0.38076392024191086}",0.42850538902273355,0.37990509141806217,"{""beta_0.005"": 0.587032134009533, ""beta_0.01"": 0.3785985782010125, ""beta_0.02"": 0.17408456204364092}",789,raw_transmission
0.8509759759759759,0.8612767311936801,1,colorbias,raw_transmission,0.3946666666666667,0.33585185185185185,"{""beta_0.005_vs_beta_0.01"": 0.2973561641011264, ""beta_0.005_vs_beta_0.02"": 0.6525378596445968, ""beta_0.01_vs_beta_0.02"": 0.40269650133091267}",0.4508635083588786,0.38831824869384945,"{""beta_0.005"": 0.5985675982022949, ""beta_0.01"": 0.38489965578928365, ""beta_0.02"": 0.18148749208996995}",789,raw_transmission
0.9183786785119378,0.9454634155685819,2,colorbias,raw_transmission,0.40022222222222226,0.3675555555555556,"{""beta_0.005_vs_beta_0.01"": 0.29682845966003546, ""beta_0.005_vs_beta_0.02"": 0.6536355670185786, ""beta_0.01_vs_beta_0.02"": 0.4081119874752695}",0.4528586713846279,0.4281613062171603,"{""beta_0.005"": 0.6421347667732242, ""beta_0.01"": 0.44061406901159655, ""beta_0.02"": 0.20173508286666011}",789,raw_transmission
1.0838913690476188,1.1263791523546693,3,colorbias,raw_transmission,0.39822222222222226,0.4316296296296296,"{""beta_0.005_vs_beta_0.01"": 0.2879033750451562, ""beta_0.005_vs_beta_0.02"": 0.6385642541094204, ""beta_0.01_vs_beta_0.02"": 0.4060857248908482}",0.44418445134847495,0.5003201057990191,"{""beta_0.005"": 0.7042445885898589, ""beta_0.01"": 0.5283468429865127, ""beta_0.02"": 0.2683688858206855}",789,raw_transmission
1.3306681896059394,1.3748346670631246,4,colorbias,raw_transmission,0.38911111111111113,0.5177777777777778,"{""beta_0.005_vs_beta_0.01"": 0.28559927327701673, ""beta_0.005_vs_beta_0.02"": 0.6197770172650938, ""beta_0.01_vs_beta_0.02"": 0.3984074929148809}",0.4345945944856638,0.5974957146171312,"{""beta_0.005"": 0.7758522329655965, ""beta_0.01"": 0.6326760338491282, ""beta_0.02"": 0.3839588770366692}",789,raw_transmission
0.8843253968253968,0.8865818287244621,0,noise,raw_transmission,0.37333333333333335,0.33014814814814814,"{""beta_0.005_vs_beta_0.01"": 0.28237285637077053, ""beta_0.005_vs_beta_0.02"": 0.6223793904555194, ""beta_0.01_vs_beta_0.02"": 0.38076392024191086}",0.42850538902273355,0.37990509141806217,"{""beta_0.005"": 0.587032134009533, ""beta_0.01"": 0.3785985782010125, ""beta_0.02"": 0.17408456204364092}",789,raw_transmission
0.8900476758045293,0.8942068024700418,1,noise,raw_transmission,0.3728888888888889,0.3318888888888889,"{""beta_0.005_vs_beta_0.01"": 0.2817832297916261, ""beta_0.005_vs_beta_0.02"": 0.6213650497820548, ""beta_0.01_vs_beta_0.02"": 0.3802784568325597}",0.42780891213541355,0.3825496393887952,"{""beta_0.005"": 0.589906680420291, ""beta_0.01"": 0.38266686205874495, ""beta_0.02"": 0.17507537568734963}",789,raw_transmission
0.9011501090620662,0.9125594564904067,2,noise,raw_transmission,0.3735555555555556,0.3366296296296296,"{""beta_0.005_vs_beta_0.01"": 0.28016956006726257, ""beta_0.005_vs_beta_0.02"": 0.6198447934706501, ""beta_0.01_vs_beta_0.02"": 0.3807733329544607}",0.4269292288307911,0.3895983050216952,"{""beta_0.005"": 0.5970547825949308, ""beta_0.01"": 0.3931263773664782, ""beta_0.02"": 0.1786137551036767}",789,raw_transmission
0.9467140319715807,0.9752896791267094,3,noise,raw_transmission,0.37533333333333335,0.3553333333333333,"{""beta_0.005_vs_beta_0.01"": 0.2751576056773853, ""beta_0.005_vs_beta_0.02"": 0.6128446387967738, ""beta_0.01_vs_beta_0.02"": 0.3800049555384991}",0.4226690666708861,0.41222477841023425,"{""beta_0.005"": 0.6184175477685205, ""beta_0.01"": 0.424482143725068, ""beta_0.02"": 0.19377464373711442}",789,raw_transmission
1.0777977259126272,1.1180720157015138,4,noise,raw_transmission,0.37133333333333335,0.40022222222222226,"{""beta_0.005_vs_beta_0.01"": 0.26522497385770594, ""beta_0.005_vs_beta_0.02"": 0.5976180087108599, ""beta_0.01_vs_beta_0.02"": 0.3768493545535106}",0.41323077904069216,0.4620217700719335,"{""beta_0.005"": 0.6585847449158269, ""beta_0.01"": 0.4851389764187523, ""beta_0.02"": 0.24234158888122126}",789,raw_transmission
0.8843253968253968,0.8865818287244621,0,jpeg,raw_transmission,0.37333333333333335,0.33014814814814814,"{""beta_0.005_vs_beta_0.01"": 0.28237285637077053, ""beta_0.005_vs_beta_0.02"": 0.6223793904555194, ""beta_0.01_vs_beta_0.02"": 0.38076392024191086}",0.42850538902273355,0.37990509141806217,"{""beta_0.005"": 0.587032134009533, ""beta_0.01"": 0.3785985782010125, ""beta_0.02"": 0.17408456204364092}",789,raw_transmission
0.8902827558741536,0.8975323733296782,1,jpeg,raw_transmission,0.37200000000000005,0.3311851851851852,"{""beta_0.005_vs_beta_0.01"": 0.2794847001991354, ""beta_0.005_vs_beta_0.02"": 0.6204681321946021, ""beta_0.01_vs_beta_0.02"": 0.380744657647841}",0.4268991633471928,0.3831558192514599,"{""beta_0.005"": 0.5902333697376715, ""beta_0.01"": 0.3839007558140988, ""beta_0.02"": 0.17533333220260944}",789,raw_transmission
0.8983544049769214,0.9025451889392324,2,jpeg,raw_transmission,0.36911111111111117,0.3315925925925926,"{""beta_0.005_vs_beta_0.01"": 0.2774621091586067, ""beta_0.005_vs_beta_0.02"": 0.6192449858147199, ""beta_0.01_vs_beta_0.02"": 0.3818682966208323}",0.42619179719805295,0.38465735612646773,"{""beta_0.005"": 0.59082204183614, ""beta_0.01"": 0.3869253509130555, ""beta_0.02"": 0.17622467563020763}",789,raw_transmission
0.9286006965785697,0.9283655174802425,3,jpeg,raw_transmission,0.3615555555555556,0.3357407407407407,"{""beta_0.005_vs_beta_0.01"": 0.27158587012682606, ""beta_0.005_vs_beta_0.02"": 0.6109307123587352, ""beta_0.01_vs_beta_0.02"": 0.3785664667929951}",0.42036101642618545,0.3902486725430164,"{""beta_0.005"": 0.5932721271127436, ""beta_0.01"": 0.39567250568119783, ""beta_0.02"": 0.18180138483510766}",789,raw_transmission
